Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	16	14.953271028037381	9.801364686295915E-12	CXCL8, NOS3, MMP2, SERPINE1, PTEN, IL18, FN1, PTGS2, HIF1A, VEGFA, PIK3CA, LEP, KDR, PECAM1, CCL2, HMOX1	107	223	16792	11.259880139139181	1.9985017529755567E-8	1.816816599577943E-9	1.6038596759393314E-9
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	12	11.214953271028037	2.1071343806383345E-11	EDN1, TERT, SRC, PTEN, HMOX1, AKT1, SLC2A4, PTGS2, HIF1A, TP53, ICAM1, VEGFA	107	96	16792	19.61682242990654	4.296451616703223E-8	3.5511942941101454E-9	3.1349434670908594E-9
GOTERM_BP_DIRECT	GO:0043491~protein kinase B signaling	9	8.411214953271028	2.3488572414979214E-11	CD40, TGFB1, PIK3CA, IL1B, PTEN, CCL2, AKT1, IGF1, TNF	107	33	16792	42.80033984706881	4.789314100861475E-8	3.5511942941101454E-9	3.1349434670908594E-9
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	19	17.75700934579439	2.4382893632928904E-11	IL10, CRP, CD40, TGFB1, CXCL8, IL18, PPBP, PTGS2, SELE, TNF, TNFRSF1A, IL1A, IL6, CD40LG, IL1B, CCL2, OLR1, AKT1, TLR4	107	379	16792	7.867432742337188	4.971681366594538E-8	3.5511942941101454E-9	3.1349434670908594E-9
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	14	13.084112149532709	3.3060073609881284E-11	EDN1, CD40, VCAM1, PPBP, PTGS2, SOD2, MPO, SELE, TNFRSF1A, THBD, CASP3, LTA, APOB, TLR4	107	164	16792	13.396854342375198	6.740956248751928E-8	4.4939660060365295E-9	3.967208833185754E-9
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	14	13.084112149532709	7.494316374096408E-11	TGFB1, SRC, PTEN, GCG, HMGCR, FGF2, TNF, EGFR, ICAM1, VEGFA, IL6, KDR, CCL2, TLR4	107	175	16792	12.554766355140186	1.528090972646723E-7	9.55056942923911E-9	8.43110592085846E-9
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	11	10.2803738317757	1.2204050859186787E-10	IL6, TGFB1, SRC, LEP, INSR, IL18, TNF, FGF2, F3, EGFR, INS	107	84	16792	20.550956831330662	2.488405257405901E-7	1.4637682177577564E-8	1.2921936203844832E-8
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	12	11.214953271028037	1.5398067080230544E-10	IL1A, CXCL8, TERT, NOS3, IL1B, SERPINE1, KDR, HMOX1, HIF1A, FGF2, F3, VEGFA	107	115	16792	16.375782202356767	3.139666328033641E-7	1.7442588209216708E-8	1.5398067080230545E-8
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	12	11.214953271028037	2.928024215045143E-10	THBD, PIK3CA, MMP1, SRC, PECAM1, FN1, OLR1, KRAS, APOB, SELE, MMP9, ICAM1	107	122	16792	15.436188141565802	5.970240153363449E-7	3.14223230235634E-8	2.7739176774111882E-8
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	12	11.214953271028037	4.521777468605556E-10	CD40, TGFB1, CCND1, IL1B, INSR, KDR, AKT1, KRAS, TNF, MMP9, EGFR, VEGFA	107	127	16792	14.828464198984474	9.21989986468752E-7	4.6099521292433644E-8	4.0695997217450005E-8
GOTERM_BP_DIRECT	GO:0007568~aging	13	12.149532710280374	5.368674647652338E-10	IL10, TGFB1, VCAM1, PTEN, HMGCR, MPO, FGF2, SOD1, IL6, ADRB3, CAT, CCL2, AKT1	107	165	16792	12.364542622486548	1.0946721100690837E-6	5.2127274316967235E-8	4.601721126559147E-8
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	12	11.214953271028037	7.434014344723818E-10	AR, IL6, CD40, TGFB1, CD40LG, IL1B, CAT, KRAS, TNF, TLR4, ICAM1, INS	107	133	16792	14.159510926849833	1.5157944113219912E-6	6.889979658587213E-8	6.082375372955851E-8
GOTERM_BP_DIRECT	GO:0002576~platelet degranulation	11	10.2803738317757	9.443391528604894E-10	APP, TGFB1, SERPINE1, PECAM1, FN1, PLG, PPBP, IGF1, SOD1, TTN, VEGFA	107	103	16792	16.760003629434713	1.9255056993294772E-6	8.208371326308049E-8	7.246232656868313E-8
GOTERM_BP_DIRECT	GO:0031663~lipopolysaccharide-mediated signaling pathway	8	7.476635514018691	9.661643542491084E-10	TGFB1, NOS3, IL1B, IL18, CCL2, AKT1, TNF, TLR4	107	32	16792	39.23364485981308	1.9700072123596257E-6	8.208371326308049E-8	7.246232656868313E-8
GOTERM_BP_DIRECT	GO:0006955~immune response	18	16.822429906542055	1.1206162437506609E-9	IL10, CD40, CXCL8, CSF2, IL18, PPBP, TNF, IL2, TNFRSF1A, IL4, IL1A, IL6, CD40LG, IFNG, IL1B, LTA, CCL2, TLR4	107	421	16792	6.709791995027415	2.284933958152102E-6	9.13974608403039E-8	8.068436955004758E-8
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	9	8.411214953271028	3.276925614864803E-9	EDN1, CD40, TGFB1, SRC, KRAS, TNF, FGF2, EGFR, VEGFA	107	59	16792	23.9391731348012	6.681629027394109E-6	2.5698658956574356E-7	2.2686408102910174E-7
GOTERM_BP_DIRECT	GO:0051000~positive regulation of nitric-oxide synthase activity	7	6.5420560747663545	3.769788289659725E-9	TERT, AKT1, KRAS, APOE, HIF1A, ESR1, INS	107	22	16792	49.933729821580286	7.686568733400456E-6	2.846888267635622E-7	2.5131921931064836E-7
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	18	16.822429906542055	5.167701638450885E-9	EDN1, TGFB1, CSF2, INSR, PTEN, FN1, IGF1, FGF2, EGFR, IL2, INS, VEGFA, AR, IL6, IFNG, LEP, KDR, KRAS	107	466	16792	6.061850707953953	1.053688807617359E-5	3.763194157429055E-7	3.322093910432712E-7
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	9	8.411214953271028	7.229778262885042E-9	EDN1, NOS3, LEP, HBB, HMOX1, PPARG, SOD2, PTGS2, SOD1	107	65	16792	21.7294033069734	1.4741409189333865E-5	5.083282026904344E-7	4.4874485769631293E-7
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	9	8.411214953271028	1.8469813017937593E-8	SERPINE1, IL18, LPL, CCL2, TLR4, LDLR, EGFR, IL2, TNFRSF1A	107	73	16792	19.348098834976316	3.7659239953025114E-5	1.255331624785825E-6	1.1081887810762555E-6
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	10	9.345794392523365	2.0491616822520385E-8	IL10, IL4, IL6, EDN1, IL1B, PTEN, AKT1, PPARG, ESR1, TNF	107	105	16792	14.946150422785935	4.1781534308116264E-5	1.3478195710038409E-6	1.1898358155011837E-6
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	18	16.822429906542055	2.2642239452647136E-8	IL10, TGFB1, SRC, INSR, NR1I2, IGF1, FGF2, HIF1A, ESR1, TNF, IL4, AR, IL6, IL1B, PPARG, NOS1, PPARA, TP53	107	515	16792	5.485092096905907	4.616646098953847E-5	1.4427351951233598E-6	1.2736259692114015E-6
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	8	7.476635514018691	3.012452074400362E-8	SRC, CASP3, CAT, HBB, HMOX1, HBA1, SOD2, SOD1	107	51	16792	24.617188931647423	6.1422012359591E-5	1.8613302362734356E-6	1.6431556769456519E-6
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	9	8.411214953271028	4.239416095229703E-8	AR, IL6, ADRB3, LEP, INSR, KDR, IGF1, ADRB2, INS	107	81	16792	17.43717549325026	8.643796005303184E-5	2.5424027700509894E-6	2.244396756298078E-6
GOTERM_BP_DIRECT	GO:0071407~cellular response to organic cyclic compound	8	7.476635514018691	8.51725418932685E-8	CEBPA, TGFB1, IL1B, CASP3, IL18, CCL2, AKT1, TNF	107	59	16792	21.27926500871218	1.7365174113737059E-4	4.961908940582128E-6	4.380302154510952E-6
GOTERM_BP_DIRECT	GO:0009409~response to cold	7	6.5420560747663545	9.161320707558293E-8	IL6, ADRB3, LPL, ADRB1, PPARG, ADRB2, SOD2	107	36	16792	30.515057113187954	1.8678189176157822E-4	5.1888702563087106E-6	4.580660353779146E-6
GOTERM_BP_DIRECT	GO:0042157~lipoprotein metabolic process	7	6.5420560747663545	1.2852653888839228E-7	ABCA1, CETP, LPL, LCAT, APOE, APOB, PPARA	107	38	16792	28.909001475651745	2.6203129337143416E-4	7.082854399822482E-6	6.252642432408273E-6
GOTERM_BP_DIRECT	GO:0042632~cholesterol homeostasis	8	7.476635514018691	1.511406987837126E-7	ABCA1, CETP, IL18, LPL, LCAT, APOE, APOB, LDLR	107	64	16792	19.61682242990654	3.081284266905904E-4	8.109891705789211E-6	7.159296258175861E-6
GOTERM_BP_DIRECT	GO:0032930~positive regulation of superoxide anion generation	5	4.672897196261682	1.8446102025248455E-7	CRP, TGFB1, PRKCD, EGFR, SOD1	107	9	16792	87.1858774662513	3.7604533217450165E-4	9.644000520379898E-6	8.513585550114672E-6
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	15	14.018691588785046	1.9300395359899776E-7	IL10, CEBPA, TGFB1, CXCL8, NOS3, PTEN, PLG, PTGS2, SOD2, FGF2, IL1A, AR, IL6, IL1B, TP53	107	396	16792	5.944491645426225	3.9345767458054404E-4	9.838376534708911E-6	8.685177911954899E-6
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	9	8.411214953271028	2.400739158573311E-7	CEBPA, IL6, LEP, INSR, AKT1, PPARG, SLC2A4, HIF1A, INS	107	101	16792	13.984269454982881	4.893909823426856E-4	1.1939285717880442E-5	1.0539830452273073E-5
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	11	10.2803738317757	2.506599727047885E-7	EDN1, TGFB1, HSPA5, PLAU, INSR, KDR, IGF1, F3, EGFR, INS, VEGFA	107	184	16792	9.381958553433563	5.109651611402422E-4	1.2168944865358661E-5	1.0742570258776648E-5
GOTERM_BP_DIRECT	GO:0045080~positive regulation of chemokine biosynthetic process	5	4.672897196261682	3.059418645686588E-7	IL4, IFNG, IL1B, HMOX1, TNF	107	10	16792	78.46728971962617	6.236210249140894E-4	1.4461710292784156E-5	1.2766590743997783E-5
GOTERM_BP_DIRECT	GO:0071260~cellular response to mechanical stimulus	8	7.476635514018691	3.120722181866125E-7	CD40, TGFB1, IL1B, AKT1, PTGS2, TLR4, EGFR, TNFRSF1A	107	71	16792	17.682769514281954	6.361129464733661E-4	1.4461710292784156E-5	1.2766590743997783E-5
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	9	8.411214953271028	4.6446263959671725E-7	CEBPA, IL6, EDN1, VCAM1, CXCL8, CCL2, SLC2A4, APOB, ICAM1	107	110	16792	12.840101954120646	9.465912416012356E-4	2.104531826972681E-5	1.857850558386869E-5
GOTERM_BP_DIRECT	GO:0051781~positive regulation of cell division	7	6.5420560747663545	4.774348157634174E-7	IL1A, TGFB1, IL1B, CAT, PPBP, FGF2, VEGFA	107	47	16792	23.373235235633324	9.730161342972332E-4	2.1162817159600177E-5	1.8682231921177204E-5
GOTERM_BP_DIRECT	GO:0045840~positive regulation of mitotic nuclear division	6	5.607476635514018	5.395202386898747E-7	IL1A, EDN1, IL1B, INSR, IGF1, INS	107	26	16792	36.215672178289	0.0010994771950307847	2.306024670316062E-5	2.0357255549626834E-5
GOTERM_BP_DIRECT	GO:0009408~response to heat	7	6.5420560747663545	5.428601479900489E-7	IL6, NOS3, CCL2, AKT1, IGF1, NOS1, SOD1	107	48	16792	22.886292834890963	0.0011062797629636245	2.306024670316062E-5	2.0357255549626834E-5
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	12	11.214953271028037	5.984075904568907E-7	IL10, AR, EDN1, ADRB3, BDNF, IL1B, LTA, IL18, ADRB1, ADRB2, IL2, INS	107	254	16792	7.414232099492237	0.0012194093575147447	2.49010832028898E-5	2.1982319649436803E-5
GOTERM_BP_DIRECT	GO:0042060~wound healing	8	7.476635514018691	7.116038351023145E-7	IL6, CASP3, PECAM1, FN1, PPARA, FGF2, EGFR, INS	107	80	16792	15.693457943925232	0.0014499086013834983	2.9019204395472388E-5	2.5617738063683323E-5
GOTERM_BP_DIRECT	GO:2000352~negative regulation of endothelial cell apoptotic process	6	5.607476635514018	7.980352133696656E-7	IL10, IL4, TERT, SERPINE1, KDR, ICAM1	107	28	16792	33.62883845126836	0.0016258712862033953	3.190576078550486E-5	2.816594870716467E-5
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	8	7.476635514018691	8.428703322164161E-7	IL6, TGFB1, SRC, IGF1, TP53, ICAM1, INS, VEGFA	107	82	16792	15.310690677000226	0.0017171373614019991	3.30502424497937E-5	2.917628073056825E-5
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	6	5.607476635514018	9.59468336242742E-7	IL10, TGFB1, CCND1, HFE, HMOX1, EGFR	107	29	16792	32.469223332259105	0.0019544444573101893	3.622881365923984E-5	3.1982277874758075E-5
GOTERM_BP_DIRECT	GO:0045909~positive regulation of vasodilation	6	5.607476635514018	9.59468336242742E-7	NOS2, NOS3, HMOX1, NOS1, EGFR, INS	107	29	16792	32.469223332259105	0.0019544444573101893	3.622881365923984E-5	3.1982277874758075E-5
GOTERM_BP_DIRECT	GO:0010745~negative regulation of macrophage derived foam cell differentiation	5	4.672897196261682	1.0265598950117284E-6	ABCA1, CRP, CETP, PPARG, PPARA	107	13	16792	60.35945363048166	0.0020909675754116064	3.8057375016889347E-5	3.359650565492929E-5
GOTERM_BP_DIRECT	GO:0046677~response to antibiotic	6	5.607476635514018	1.6027036912009802E-6	IL6, ADRB3, CASP3, CCL2, TP53, SOD1	107	32	16792	29.425233644859816	0.00326258162118509	5.7331803971206995E-5	5.06116955116099E-5
GOTERM_BP_DIRECT	GO:0050873~brown fat cell differentiation	6	5.607476635514018	1.6027036912009802E-6	CEBPA, ADRB3, ADRB1, SLC2A4, ADRB2, PTGS2	107	32	16792	29.425233644859816	0.00326258162118509	5.7331803971206995E-5	5.06116955116099E-5
GOTERM_BP_DIRECT	GO:0032355~response to estradiol	8	7.476635514018691	1.713041559145464E-6	TGFB1, CCND1, LEP, CASP3, CAT, PTEN, PTGS2, ESR1	107	91	16792	13.796446544110095	0.003486801670267381	6.022227136375174E-5	5.316335873210061E-5
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	9	8.411214953271028	1.8620876369153065E-6	TERT, PIK3CA, BDNF, HMOX1, CCL2, KRAS, APOE, SOD2, SOD1	107	132	16792	10.700084961767203	0.003789601494166739	6.435248629949678E-5	5.680945332961952E-5
GOTERM_BP_DIRECT	GO:0042102~positive regulation of T cell proliferation	7	6.5420560747663545	2.083089311721899E-6	IL4, IL6, VCAM1, CD40LG, IFNG, LEP, IL1B	107	60	16792	18.30903426791277	0.004238415984604171	7.07903184433492E-5	6.249267935165697E-5
GOTERM_BP_DIRECT	GO:0044130~negative regulation of growth of symbiont in host	5	4.672897196261682	2.5752017305411978E-6	IL10, IFNG, LTA, MPO, TNF	107	16	16792	49.04205607476636	0.0052370815101270285	8.607928407497544E-5	7.598955926187141E-5
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	10	9.345794392523365	2.696556811032871E-6	CETP, ADRB3, HBB, OLR1, ADRB2, APOE, HBA1, APOB, LDLR, EGFR	107	186	16792	8.437342980604964	0.005483198837613612	8.868192480154879E-5	7.828713322353496E-5
GOTERM_BP_DIRECT	GO:0042523~positive regulation of tyrosine phosphorylation of Stat5 protein	5	4.672897196261682	3.351233543483481E-6	IL4, CSF2, PECAM1, IGF1, IL2	107	17	16792	46.15722924683892	0.006809883578759779	1.0779093661983124E-4	9.515629520142042E-5
GOTERM_BP_DIRECT	GO:2001240~negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	6	5.607476635514018	3.383334940494948E-6	IL1A, CSF2, TERT, IL1B, AKT1, TNF	107	37	16792	25.44885071987876	0.006874890679582912	1.0779093661983124E-4	9.515629520142042E-5
GOTERM_BP_DIRECT	GO:0000302~response to reactive oxygen species	6	5.607476635514018	4.424335807758779E-6	GSR, CAT, CYCS, APOE, SOD2, SOD1	107	39	16792	24.143781452192666	0.00898067136366254	1.3878801095415616E-4	1.2252006852255082E-4
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	7	6.5420560747663545	4.7640834974112764E-6	KDR, CCL2, AKT1, HIF1A, FGF2, F3, VEGFA	107	69	16792	15.92089936340241	0.009666960996301155	1.4498457091375512E-4	1.2799030291552684E-4
GOTERM_BP_DIRECT	GO:0035690~cellular response to drug	7	6.5420560747663545	4.7640834974112764E-6	KCNH2, EDN1, NOS2, IL1B, CCL2, TP53, EGFR	107	69	16792	15.92089936340241	0.009666960996301155	1.4498457091375512E-4	1.2799030291552684E-4
GOTERM_BP_DIRECT	GO:0033138~positive regulation of peptidyl-serine phosphorylation	7	6.5420560747663545	5.1842074956966135E-6	IL6, TGFB1, PIK3CA, AKT1, GCG, TNF, VEGFA	107	70	16792	15.693457943925234	0.01051495374975786	1.5544998652537346E-4	1.3722902194491035E-4
GOTERM_BP_DIRECT	GO:0042832~defense response to protozoan	5	4.672897196261682	5.4049072446147606E-6	IL10, IL4, IL6, CD40, IFNG	107	19	16792	41.29857353664535	0.010960130920372846	1.5971892567781878E-4	1.409975802942981E-4
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	11	10.2803738317757	6.1607263707937045E-6	TGFB1, CSF2, IL1B, IL18, CCL2, KRAS, TNF, FGF2, EGFR, IL2, INS	107	262	16792	6.5888563886709	0.01248319019553601	1.7945315814354805E-4	1.5841867810612384E-4
GOTERM_BP_DIRECT	GO:0045740~positive regulation of DNA replication	6	5.607476635514018	6.439352356014586E-6	IL6, CSF2, INSR, IGF1, EGFR, INS	107	42	16792	22.419225634178904	0.013044060847422712	1.849273162523062E-4	1.6325118649051064E-4
GOTERM_BP_DIRECT	GO:0007584~response to nutrient	7	6.5420560747663545	7.1767527151940164E-6	ABCA1, IL4, VCAM1, PTEN, LTA, PPARG, HMGCR	107	74	16792	14.845162919929274	0.014526902706001432	2.0250990143870482E-4	1.7877284089733628E-4
GOTERM_BP_DIRECT	GO:0014823~response to activity	6	5.607476635514018	7.250231880836416E-6	IL10, EDN1, LEP, CAT, CCL2, SOD2	107	43	16792	21.89784829384916	0.014674540250681045	2.0250990143870482E-4	1.7877284089733628E-4
GOTERM_BP_DIRECT	GO:0042346~positive regulation of NF-kappaB import into nucleus	5	4.672897196261682	8.265073278412243E-6	IL1B, IL18, PTGS2, TNF, TLR4	107	21	16792	37.36537605696484	0.0167113441315746	2.2773627587408869E-4	2.010423229884059E-4
GOTERM_BP_DIRECT	GO:0034372~very-low-density lipoprotein particle remodeling	4	3.7383177570093453	8.401530547625214E-6	CETP, LPL, LCAT, APOE	107	7	16792	89.67690253671562	0.016984895021528	2.2840961048810416E-4	2.0163673314300515E-4
GOTERM_BP_DIRECT	GO:0007165~signal transduction	22	20.5607476635514	9.946833594471154E-6	CXCL8, SRC, PRKCD, NR1I2, GCG, IGF1, FGF2, HIF1A, ESR1, EGFR, NR3C2, TNFRSF1A, AR, THBD, PLAU, IL1B, LEP, LTA, PECAM1, CCL2, AKT1, PPARG	107	1161	16792	2.9737818670659353	0.0200774044490164	2.66863074988509E-4	2.3558290092168526E-4
GOTERM_BP_DIRECT	GO:0032729~positive regulation of interferon-gamma production	6	5.607476635514018	1.0170500306318354E-5	IL1B, LTA, IL18, TNF, TLR4, IL2	107	46	16792	20.469727752945957	0.02052420704800595	2.693201314880925E-4	2.3775195521263687E-4
GOTERM_BP_DIRECT	GO:0010888~negative regulation of lipid storage	4	3.7383177570093453	1.3380661731063509E-5	CRP, IL6, LEP, TNF	107	8	16792	78.46728971962617	0.02691452306903308	3.410396158704812E-4	3.0106488894892893E-4
GOTERM_BP_DIRECT	GO:0048304~positive regulation of isotype switching to IgG isotypes	4	3.7383177570093453	1.3380661731063509E-5	IL4, CD40, IFNG, IL2	107	8	16792	78.46728971962617	0.02691452306903308	3.410396158704812E-4	3.0106488894892893E-4
GOTERM_BP_DIRECT	GO:0045348~positive regulation of MHC class II biosynthetic process	4	3.7383177570093453	1.3380661731063509E-5	IL10, IL4, IFNG, TLR4	107	8	16792	78.46728971962617	0.02691452306903308	3.410396158704812E-4	3.0106488894892893E-4
GOTERM_BP_DIRECT	GO:0050715~positive regulation of cytokine secretion	5	4.672897196261682	1.7132993965382E-5	IL10, IL1A, SRC, TNF, INS	107	25	16792	31.386915887850467	0.034331309372417906	4.3128610735078887E-4	3.807331992307111E-4
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	8	7.476635514018691	1.9218006401319322E-5	IL1A, CEBPA, IL6, IL1B, CCL2, KRAS, F3, TNFRSF1A	107	131	16792	9.583791110794035	0.038428055607107714	4.7787213478402564E-4	4.218586771021315E-4
GOTERM_BP_DIRECT	GO:0050999~regulation of nitric-oxide synthase activity	5	4.672897196261682	2.014998918827607E-5	NOS3, LEP, IL1B, AKT1, EGFR	107	26	16792	30.17972681524083	0.04025364397072362	4.891169994630346E-4	4.3178548260591575E-4
GOTERM_BP_DIRECT	GO:0032148~activation of protein kinase B activity	5	4.672897196261682	2.014998918827607E-5	SRC, INSR, IL18, IGF1, INS	107	26	16792	30.17972681524083	0.04025364397072362	4.891169994630346E-4	4.3178548260591575E-4
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	5	4.672897196261682	2.3539756829801994E-5	IL1A, TGFB1, IL1B, PTGS2, HIF1A	107	27	16792	29.0619591554171	0.046864429712629274	5.646772255996031E-4	4.984889681605128E-4
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	8	7.476635514018691	2.5679255549785698E-5	TGFB1, IFNG, TERT, NOS2, AKT1, ESR1, TNF, LDLR	107	137	16792	9.164063032949041	0.051013469999180994	6.08837233325733E-4	5.3747279057691E-4
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	9	8.411214953271028	3.390643986290588E-5	APP, VCAM1, SERPINE1, PECAM1, FN1, KDR, TNF, FGF2, ICAM1	107	196	16792	7.206179668128933	0.06680061977230445	7.946578262122424E-4	7.015125488877079E-4
GOTERM_BP_DIRECT	GO:0046326~positive regulation of glucose import	5	4.672897196261682	3.622683327427187E-5	TERT, INSR, AKT1, IGF1, INS	107	30	16792	26.155763239875387	0.07120557506357017	8.393921937072767E-4	7.410034078828337E-4
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	8	7.476635514018691	3.6983958475858816E-5	IL10, IFNG, NOS2, PRKCD, PPBP, MPO, TLR4, TNFRSF1A	107	145	16792	8.658459555269093	0.07263837393058714	8.473066441828779E-4	7.479901714218637E-4
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	6	5.607476635514018	3.778121821402834E-5	IL6, TGFB1, IGF1, SCN5A, EGFR, VEGFA	107	60	16792	15.693457943925234	0.0741447362796458	8.559544882044864E-4	7.556243642805667E-4
GOTERM_BP_DIRECT	GO:0034374~low-density lipoprotein particle remodeling	4	3.7383177570093453	3.888429810796247E-5	CETP, APOE, APOB, MPO	107	11	16792	57.06711979609176	0.07622489087260231	8.712646576058843E-4	7.691399625750819E-4
