Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0004713~protein tyrosine kinase activity	7	6.5420560747663545	1.9124340283132663E-4	CSF2, SRC, INSR, KDR, FGF2, EGFR, TTN	107	133	16881	8.303492375799312	0.07134527736248175	0.004353599817395495	0.003824868056626533
GOTERM_MF_DIRECT	GO:0097110~scaffold protein binding	5	4.672897196261682	2.3105902770102264E-4	KCNH2, SRC, NOS3, NOS1, SCN5A	107	48	16881	16.433995327102803	0.08554788634827382	0.004497616201754544	0.003951394079060839
GOTERM_MF_DIRECT	GO:0034617~tetrahydrobiopterin binding	3	2.803738317757009	2.3243494582710818E-4	NOS2, NOS3, NOS1	107	4	16881	118.32476635514018	0.08603479729101204	0.004497616201754544	0.003951394079060839
GOTERM_MF_DIRECT	GO:0051380~norepinephrine binding	3	2.803738317757009	2.3243494582710818E-4	ADRB3, ADRB1, ADRB2	107	4	16881	118.32476635514018	0.08603479729101204	0.004497616201754544	0.003951394079060839
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	4	3.7383177570093453	3.3975604859174844E-4	HBB, HBA1, PTGS2, MPO	107	22	16881	28.684791843670347	0.12322767977923499	0.006261218609762221	0.0055008122152949744
GOTERM_MF_DIRECT	GO:0051379~epinephrine binding	3	2.803738317757009	5.763289468012871E-4	ADRB3, ADRB1, ADRB2	107	6	16881	78.88317757009345	0.19996803760650383	0.010138150109640823	0.0089069019051108
GOTERM_MF_DIRECT	GO:0051721~protein phosphatase 2A binding	4	3.7383177570093453	6.307625969706029E-4	PTPN1, AKT1, HMGCR, TP53	107	27	16881	23.372793354101766	0.21665506000551704	0.01061326630554884	0.009324316650869783
GOTERM_MF_DIRECT	GO:0001948~glycoprotein binding	5	4.672897196261682	7.408902913066423E-4	TGFB1, HSPA5, PLAT, LDLR, EGFR	107	65	16881	12.13587347232207	0.24936128204870323	0.011946855947319607	0.010495945793510765
GOTERM_MF_DIRECT	GO:0034618~arginine binding	3	2.803738317757009	8.035524678929893E-4	NOS2, NOS3, NOS1	107	7	16881	67.61415220293725	0.26735925582744424	0.012438992202983475	0.010928313563344654
GOTERM_MF_DIRECT	GO:0005158~insulin receptor binding	4	3.7383177570093453	9.518187482154026E-4	PTPN1, SRC, IGF1, INS	107	31	16881	20.356949050346696	0.30824903820008376	0.01416745598305234	0.012446860553586033
GOTERM_MF_DIRECT	GO:0030235~nitric-oxide synthase regulator activity	3	2.803738317757009	0.001067012713769393	AKT1, ESR1, EGFR	107	8	16881	59.16238317757009	0.33843985666890364	0.0152938488973613	0.013436456395614579
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	8	7.476635514018691	0.001131178615331874	PLAU, MMP1, MMP2, MMP3, PLG, PLAT, F3, MMP9	107	255	16881	4.949532710280373	0.35468319152774064	0.015634504433336974	0.013735740329029899
GOTERM_MF_DIRECT	GO:0004716~receptor signaling protein tyrosine kinase activity	3	2.803738317757009	0.0017008259007574502	INSR, KDR, EGFR	107	10	16881	47.32990654205607	0.48251773118920016	0.022697228399763215	0.019940717457156313
GOTERM_MF_DIRECT	GO:0043560~insulin receptor substrate binding	3	2.803738317757009	0.0020702805605634254	PIK3CA, INSR, PRKCD	107	11	16881	43.02718776550552	0.5515818342825498	0.025413939541356054	0.022327492103516946
GOTERM_MF_DIRECT	GO:0008134~transcription factor binding	8	7.476635514018691	0.002092134288239373	CEBPA, AR, CCND1, PPARG, PPARA, HIF1A, ESR1, TP53	107	284	16881	4.444122680005266	0.5553661334197724	0.025413939541356054	0.022327492103516946
GOTERM_MF_DIRECT	GO:0005543~phospholipid binding	5	4.672897196261682	0.0021014110215074773	ABCA1, PON1, APOE, APOB, F3	107	86	16881	9.172462508150403	0.5569628916483879	0.025413939541356054	0.022327492103516946
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	9	8.411214953271028	0.002545542791637658	PTPN1, CCND1, PRKCD, PTEN, SCN5A, HIF1A, TP53, EGFR, TTN	107	376	16881	3.776322330483197	0.6270761483427946	0.029852274556477987	0.02622680451990314
GOTERM_MF_DIRECT	GO:0005179~hormone activity	5	4.672897196261682	0.002904518376021321	EDN1, LEP, GCG, IGF1, INS	107	94	16881	8.39182740107377	0.6755695804016094	0.03306025328000739	0.029045183760213207
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	4	3.7383177570093453	0.003192758752424705	HBB, HBA1, SOD2, CYP19A1	107	47	16881	13.426923841718034	0.7099129789109526	0.03530278963395317	0.031015370737839987
GOTERM_MF_DIRECT	GO:0034185~apolipoprotein binding	3	2.803738317757009	0.0033835338355141186	ABCA1, LPL, PLG	107	14	16881	33.807076101468624	0.7306242005280671	0.03637298873177677	0.03195559733541112
GOTERM_MF_DIRECT	GO:0010181~FMN binding	3	2.803738317757009	0.003888132089046971	NOS2, NOS3, NOS1	107	15	16881	31.553271028037383	0.7785680528757464	0.039597555748978365	0.03478855027042027
GOTERM_MF_DIRECT	GO:0005159~insulin-like growth factor receptor binding	3	2.803738317757009	0.003888132089046971	INSR, IGF1, INS	107	15	16881	31.553271028037383	0.7785680528757464	0.039597555748978365	0.03478855027042027
GOTERM_MF_DIRECT	GO:0050750~low-density lipoprotein particle receptor binding	3	2.803738317757009	0.004425439346175807	CRP, APOE, APOB	107	16	16881	29.581191588785046	0.8202962914572637	0.04391397505051378	0.03858075327435319
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	4	3.7383177570093453	0.004731520908205806	MMP1, MMP3, ECE1, MMP9	107	54	16881	11.686396677050883	0.8404573900209364	0.045777464786891174	0.04021792771974935
GOTERM_MF_DIRECT	GO:0004222~metalloendopeptidase activity	5	4.672897196261682	0.005601604201589597	MMP1, MMP2, MMP3, ECE1, MMP9	107	113	16881	6.980812174344553	0.8862685410597494	0.05287367868329693	0.046452327525377146
GOTERM_MF_DIRECT	GO:0005088~Ras guanyl-nucleotide exchange factor activity	5	4.672897196261682	0.0059575410876695845	CSF2, ADRB1, FGF2, EGFR, IL2	107	115	16881	6.8594067452255185	0.9009829834491747	0.05489448573638402	0.04822771356684902
GOTERM_MF_DIRECT	GO:0005516~calmodulin binding	6	5.607476635514018	0.006799234536509277	NOS2, NOS3, NOS1, SCN5A, EGFR, TTN	107	189	16881	5.0084557187360925	0.9286594184504893	0.06063024878805904	0.053266885240155236
GOTERM_MF_DIRECT	GO:0005319~lipid transporter activity	3	2.803738317757009	0.0068933616193142064	CETP, APOE, APOB	107	20	16881	23.664953271028036	0.9312286633198422	0.06063024878805904	0.053266885240155236
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	4	3.7383177570093453	0.007596538373945607	NOS2, NOS3, GSR, NOS1	107	64	16881	9.860397196261681	0.947716978975546	0.06533023001593222	0.0573960677142557
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	7	6.5420560747663545	0.009479916011757326	KCNH2, CD40, HSPA5, SCN5A, HIF1A, TP53, EGFR	107	287	16881	3.8479598814679727	0.9749336206678276	0.07975494557717576	0.07006894443472805
GOTERM_MF_DIRECT	GO:0004872~receptor activity	6	5.607476635514018	0.011912352397053442	THBD, NOTCH3, CD40, TLR4, LDLR, ICAM1	107	217	16881	4.362203367931436	0.9903206338366299	0.09690045330025897	0.08513218119402596
GOTERM_MF_DIRECT	GO:0005496~steroid binding	3	2.803738317757009	0.01237646947036024	AR, ESR1, NR3C2	107	27	16881	17.529595015576326	0.9919298263874196	0.09690045330025897	0.08513218119402596
GOTERM_MF_DIRECT	GO:0004939~beta-adrenergic receptor activity	2	1.8691588785046727	0.012519438410886171	ADRB3, ADRB1	107	2	16881	157.7663551401869	0.992369536417392	0.09690045330025897	0.08513218119402596
GOTERM_MF_DIRECT	GO:0017129~triglyceride binding	2	1.8691588785046727	0.012519438410886171	CETP, LPL	107	2	16881	157.7663551401869	0.992369536417392	0.09690045330025897	0.08513218119402596
GOTERM_MF_DIRECT	GO:0005164~tumor necrosis factor receptor binding	3	2.803738317757009	0.014199861382665137	CD40LG, LTA, TNF	107	29	16881	16.3206574282952	0.9960527504752693	0.1077518893155178	0.09466574255110091
GOTERM_MF_DIRECT	GO:0008289~lipid binding	5	4.672897196261682	0.01512060578276486	CETP, PTEN, APOE, PPARA, PTGS2	107	151	16881	5.224051494708176	0.9972505817905297	0.1125322007294231	0.09886549934884716
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	5	4.672897196261682	0.015796247967878627	NOS3, HBB, NOS1, HBA1, CYP19A1	107	153	16881	5.155763239875388	0.9978918508970408	0.1153424144069628	0.10133442092601384
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	2	1.8691588785046727	0.018720809317389252	HBB, HBA1	107	3	16881	105.17757009345793	0.9993336045803802	0.13172642192417527	0.1157286394165881
GOTERM_MF_DIRECT	GO:0034186~apolipoprotein A-I binding	2	1.8691588785046727	0.018720809317389252	ABCA1, LCAT	107	3	16881	105.17757009345793	0.9993336045803802	0.13172642192417527	0.1157286394165881
GOTERM_MF_DIRECT	GO:0001228~transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding	4	3.7383177570093453	0.021956562580589447	CEBPA, NR1I2, HIF1A, TP53	107	95	16881	6.6427939006394485	0.9998143899550558	0.1517355306908592	0.1333077013821502
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	3	2.803738317757009	0.02370633105629841	INSR, KDR, EGFR	107	38	16881	12.455238563698968	0.9999071796811304	0.1609535108559208	0.14140618524809578
GOTERM_MF_DIRECT	GO:0051425~PTB domain binding	2	1.8691588785046727	0.024883600774106868	APP, INSR	107	4	16881	78.88317757009345	0.9999418097596382	0.1632195508403281	0.14339702141010738
GOTERM_MF_DIRECT	GO:0070851~growth factor receptor binding	2	1.8691588785046727	0.024883600774106868	APP, SRC	107	4	16881	78.88317757009345	0.9999418097596382	0.1632195508403281	0.14339702141010738
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	7	6.5420560747663545	0.025664771972684346	CCND1, SRC, PRKCD, CCL2, AKT1, EGFR, TTN	107	359	16881	3.0762241949340066	0.9999573270369019	0.16553777922381405	0.1454337078452113
GOTERM_MF_DIRECT	GO:0015485~cholesterol binding	3	2.803738317757009	0.027318421484648865	ABCA1, CETP, APOE	107	41	16881	11.543879644403921	0.9999778865052911	0.17331523138621494	0.15226661155378055
GOTERM_MF_DIRECT	GO:0001046~core promoter sequence-specific DNA binding	3	2.803738317757009	0.02984161893543185	PPARG, ESR1, TP53	107	43	16881	11.006955009780484	0.9999919071476225	0.18626946012922785	0.16364758771043272
GOTERM_MF_DIRECT	GO:0004784~superoxide dismutase activity	2	1.8691588785046727	0.031008050517565375	SOD2, SOD1	107	5	16881	63.10654205607476	0.9999949195128226	0.19047802460790159	0.1673450345392417
GOTERM_MF_DIRECT	GO:0046870~cadmium ion binding	2	1.8691588785046727	0.03709439483222318	NOS3, NOS1	107	6	16881	52.588785046728965	0.9999995564959181	0.22430516875109954	0.19706397254618566
GOTERM_MF_DIRECT	GO:0008009~chemokine activity	3	2.803738317757009	0.03793514696921427	CXCL8, CCL2, PPBP	107	49	16881	9.659164600419608	0.9999996837117682	0.22586002887824494	0.19842999953127463
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	5	4.672897196261682	0.04211624874026224	HSPA5, IL1B, PLG, SCN5A, PPARA	107	208	16881	3.7924604601006466	0.9999999413786194	0.24695436761335587	0.21696249351044186
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	8	7.476635514018691	0.04464726425200745	AR, NR1I2, PPARG, PPARA, HIF1A, ESR1, TP53, NR3C2	107	518	16881	2.436546025331072	0.9999999789441942	0.2575801429559936	0.2262978000130176
GOTERM_MF_DIRECT	GO:0044212~transcription regulatory region DNA binding	5	4.672897196261682	0.045277343036253616	CEBPA, AR, PPARG, TNF, TP53	107	213	16881	3.7034355666710543	0.9999999836887339	0.2575801429559936	0.2262978000130176
GOTERM_MF_DIRECT	GO:0004888~transmembrane signaling receptor activity	5	4.672897196261682	0.045925141767347695	THBD, SELE, TLR4, EGFR, ICAM1	107	214	16881	3.6861297929950214	0.9999999874567892	0.2575801429559936	0.2262978000130176
GOTERM_MF_DIRECT	GO:0005507~copper ion binding	3	2.803738317757009	0.048299797419566866	IL1A, TP53, SOD1	107	56	16881	8.451769025367156	0.9999999952185172	0.2670288800196054	0.23459901603789618
GOTERM_MF_DIRECT	GO:0046934~phosphatidylinositol-4,5-bisphosphate 3-kinase activity	3	2.803738317757009	0.05790090178378743	PIK3CA, FGF2, EGFR	107	62	16881	7.633855893880012	0.9999999999055114	0.3130789166476684	0.2750564125586751
GOTERM_MF_DIRECT	GO:0019903~protein phosphatase binding	3	2.803738317757009	0.05956082644829065	PPARG, TP53, EGFR	107	63	16881	7.512683578104139	0.9999999999522488	0.3130789166476684	0.2750564125586751
GOTERM_MF_DIRECT	GO:0001223~transcription coactivator binding	2	1.8691588785046727	0.06106339319275991	TERT, PPARA	107	10	16881	31.55327102803738	0.999999999974282	0.3130789166476684	0.2750564125586751
GOTERM_MF_DIRECT	GO:0005548~phospholipid transporter activity	2	1.8691588785046727	0.06106339319275991	ABCA1, CETP	107	10	16881	31.55327102803738	0.999999999974282	0.3130789166476684	0.2750564125586751
GOTERM_MF_DIRECT	GO:0016504~peptidase activator activity	2	1.8691588785046727	0.06106339319275991	APP, FN1	107	10	16881	31.55327102803738	0.999999999974282	0.3130789166476684	0.2750564125586751
GOTERM_MF_DIRECT	GO:0001077~transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	5	4.672897196261682	0.0614831981013509	CEBPA, AR, PPARA, HIF1A, ESR1	107	236	16881	3.342507524156502	0.9999999999783691	0.3130789166476684	0.2750564125586751
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	13	12.149532710280374	0.06258812878715006	PTPN1, MMP1, MMP2, NR1I2, MMP3, ESR1, MMP9, NR3C2, SOD1, AR, PPARG, PPARA, TP53	107	1169	16881	1.7544590391979724	0.9999999999862885	0.31456630961853344	0.27636316607313016
GOTERM_MF_DIRECT	GO:0016301~kinase activity	5	4.672897196261682	0.06536422340461115	PIK3CA, PLAU, SRC, AKT1, MAPK8IP1	107	241	16881	3.2731608950246245	0.9999999999956488	0.3243071084305707	0.28492097381497167
GOTERM_MF_DIRECT	GO:0005149~interleukin-1 receptor binding	2	1.8691588785046727	0.0786514002383825	IL1A, IL1B	107	13	16881	24.27174694464414	0.9999999999999829	0.37668638717572595	0.33093894480554736
GOTERM_MF_DIRECT	GO:0005041~low-density lipoprotein receptor activity	2	1.8691588785046727	0.0786514002383825	OLR1, LDLR	107	13	16881	24.27174694464414	0.9999999999999829	0.37668638717572595	0.33093894480554736
GOTERM_MF_DIRECT	GO:0051117~ATPase binding	3	2.803738317757009	0.07884133685073334	ABCA1, AR, ESR1	107	74	16881	6.395933316494065	0.9999999999999842	0.37668638717572595	0.33093894480554736
GOTERM_MF_DIRECT	GO:0019900~kinase binding	3	2.803738317757009	0.08068037354520581	CEBPA, SRC, PRKCD	107	75	16881	6.310654205607476	0.9999999999999928	0.3802400675966515	0.3340610412993838
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	9	8.411214953271028	0.08164498026784608	CRP, THBD, NOTCH3, HSPA5, MMP1, PON1, MMP3, LDLR, TTN	107	717	16881	1.9803308176592498	0.9999999999999951	0.3802400675966515	0.3340610412993838
GOTERM_MF_DIRECT	GO:0008144~drug binding	3	2.803738317757009	0.082532727850436	NR1I2, PPARG, PPARA	107	76	16881	6.227619281849484	0.9999999999999967	0.3802400675966515	0.3340610412993838
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	2	1.8691588785046727	0.08444123611463719	HBB, HBA1	107	14	16881	22.538050734312414	0.9999999999999986	0.38445598089840693	0.33776494445854877
GOTERM_MF_DIRECT	GO:0005355~glucose transmembrane transporter activity	2	1.8691588785046727	0.09019502925830668	PPBP, SLC2A4	107	15	16881	21.03551401869159	0.9999999999999999	0.3955401812142602	0.34750300158358777
GOTERM_MF_DIRECT	GO:0030169~low-density lipoprotein particle binding	2	1.8691588785046727	0.09019502925830668	CRP, LDLR	107	15	16881	21.03551401869159	0.9999999999999999	0.3955401812142602	0.34750300158358777
GOTERM_MF_DIRECT	GO:0005161~platelet-derived growth factor receptor binding	2	1.8691588785046727	0.09019502925830668	PTEN, VEGFA	107	15	16881	21.03551401869159	0.9999999999999999	0.3955401812142602	0.34750300158358777
GOTERM_MF_DIRECT	GO:0008237~metallopeptidase activity	3	2.803738317757009	0.09198608865447912	MMP2, MMP3, MMP9	107	81	16881	5.843198338525442	0.9999999999999999	0.3955401812142602	0.34750300158358777
GOTERM_MF_DIRECT	GO:0051087~chaperone binding	3	2.803738317757009	0.09198608865447912	HSPA5, TP53, SOD1	107	81	16881	5.843198338525442	0.9999999999999999	0.3955401812142602	0.34750300158358777
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	6	5.607476635514018	0.09991239724267169	AR, PPARG, MPO, ESR1, TP53, EGFR	107	391	16881	2.420967086550183	1.0	0.4249021728891642	0.3732990666209711
